Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price
2016-10-27,26161996,205,False,False,,110.357452,72995,0.3079,hold,,,0.0,,,0,0.0,182.96843,42466,0.297,hold,,,0.0,,,0,0.0,121.010002,85417,0.3951,hold,,,0.0,,,0,0.0
2016-10-28,26137133,205,False,False,,109.664429,72995,0.3063,hold,,,0.0,,,0,0.0,182.427689,42466,0.2964,hold,,,0.0,,,0,0.0,121.580002,85417,0.3973,hold,,,0.0,,,0,0.0
2016-10-31,26160730,205,False,False,,109.561455,72995,0.3057,hold,,,0.0,,,0,0.0,182.436249,42466,0.2961,hold,,,0.0,,,0,0.0,121.940002,85417,0.3981,hold,,,0.0,,,0,0.0
2016-11-01,26111918,205,True,False,,108.737289,72995,0.304,hold,,,0.0,,,0,0.0,181.114441,42466,0.2945,hold,,,0.0,,,0,0.0,122.730003,85417,0.4015,hold,,,0.0,,,0,0.0
2016-11-02,26079785,205,False,False,,107.866379,72995,0.3019,hold,,,0.0,,,0,0.0,180.024384,42466,0.2931,hold,,,0.0,,,0,0.0,123.639999,85417,0.4049,hold,,,0.0,,,0,0.0
2016-11-03,26023921,205,False,False,,106.808136,72995,0.2996,hold,,,0.0,,,0,0.0,179.200363,42466,0.2924,hold,,,0.0,,,0,0.0,124.300003,85417,0.408,hold,,,0.0,,,0,0.0
2016-11-04,25995880,205,False,False,,106.433502,72995,0.2989,hold,,,0.0,,,0,0.0,179.002991,42466,0.2924,hold,,,0.0,,,0,0.0,124.389999,85417,0.4087,hold,,,0.0,,,0,0.0
2016-11-07,26156787,205,False,False,,108.96209,72995,0.3041,hold,,,0.0,,,0,0.0,182.951248,42466,0.297,hold,,,0.0,,,0,0.0,122.150002,85417,0.3989,hold,,,0.0,,,0,0.0
2016-11-08,26200167,205,False,False,,109.673805,72995,0.3056,hold,,,0.0,,,0,0.0,183.775238,42466,0.2979,hold,,,0.0,,,0,0.0,121.639999,85417,0.3966,hold,,,0.0,,,0,0.0
2016-11-09,26312987,205,False,False,,110.179497,72995,0.3056,hold,,,0.0,,,0,0.0,185.723633,42466,0.2997,hold,,,0.0,,,0,0.0,121.559998,85417,0.3946,hold,,,0.0,,,0,0.0
2016-11-10,26048184,205,False,False,,108.400169,72995,0.3038,hold,,,0.0,,,0,0.0,186.187134,42466,0.3035,hold,,,0.0,,,0,0.0,119.75,85417,0.3927,hold,,,0.0,,,0,0.0
2016-11-11,25807022,205,False,False,,108.447006,72995,0.3067,hold,,,0.0,,,0,0.0,185.75795,42466,0.3057,hold,,,0.0,,,0,0.0,117.099998,85417,0.3876,hold,,,0.0,,,0,0.0
2016-11-14,25648673,205,False,False,,107.351273,72995,0.3055,hold,,,0.0,,,0,0.0,185.90387,42466,0.3078,hold,,,0.0,,,0,0.0,116.110001,85417,0.3867,hold,,,0.0,,,0,0.0
2016-11-15,25905237,205,False,False,,108.840317,72995,0.3067,hold,,,0.0,,,0,0.0,187.354446,42466,0.3071,hold,,,0.0,,,0,0.0,117.120003,85417,0.3862,hold,,,0.0,,,0,0.0
2016-11-16,25907565,205,False,False,,109.486519,72995,0.3085,hold,,,0.0,,,0,0.0,187.002518,42466,0.3065,hold,,,0.0,,,0,0.0,116.769997,85417,0.385,hold,,,0.0,,,0,0.0
2016-11-17,25955246,205,False,False,,110.282539,72995,0.3102,hold,,,0.0,,,0,0.0,187.963882,42466,0.3075,hold,,,0.0,,,0,0.0,116.169998,85417,0.3823,hold,,,0.0,,,0,0.0
2016-11-18,25820182,205,False,False,,109.870491,72995,0.3106,hold,,,0.0,,,0,0.0,187.543289,42466,0.3084,hold,,,0.0,,,0,0.0,115.150002,85417,0.3809,hold,,,0.0,,,0,0.0
2016-11-21,26000448,205,False,False,,111.013016,72995,0.3117,hold,,,0.0,,,0,0.0,188.959427,42466,0.3086,hold,,,0.0,,,0,0.0,115.580002,85417,0.3797,hold,,,0.0,,,0,0.0
2016-11-22,26037317,205,False,False,,111.350159,72995,0.3122,hold,,,0.0,,,0,0.0,189.328568,42466,0.3088,hold,,,0.0,,,0,0.0,115.540001,85417,0.379,hold,,,0.0,,,0,0.0
2016-11-23,25813273,205,False,False,,110.90065,72995,0.3136,hold,,,0.0,,,0,0.0,189.431549,42466,0.3116,hold,,,0.0,,,0,0.0,113.25,85417,0.3747,sell,EXIT_ALL,signal sell,-9673475.0,,,0,0.0
2016-11-25,25854596,9659137,False,False,,111.256516,72995,0.3141,hold,,,0.0,,,0,0.0,190.135391,42466,0.3123,hold,,,0.0,,,0,0.0,112.610001,0,0.0,hold,,,0.0,EXIT_ALL,sell,85417,113.079738
2016-11-28,25798232,9659137,False,False,,111.003639,72995,0.3141,hold,,,0.0,,,0,0.0,189.242798,42466,0.3115,hold,,,0.0,,,0,0.0,113.800003,0,0.0,hold,,,0.0,,,0,0.0
2016-11-29,25841931,9659137,False,False,,111.387611,72995,0.3146,hold,,,0.0,,,0,0.0,189.611816,42466,0.3116,hold,,,0.0,,,0,0.0,113.269997,0,0.0,hold,,,0.0,,,0,0.0
2016-11-30,25724174,9659137,False,False,,110.039047,72995,0.3122,hold,,,0.0,,,0,0.0,189.156906,42466,0.3123,hold,,,0.0,,,0,0.0,111.75,0,0.0,hold,,,0.0,,,0,0.0
2016-12-01,25555881,9659137,True,False,,108.137939,72995,0.3089,hold,,,0.0,,,0,0.0,188.461716,42466,0.3132,hold,,,0.0,,,0,0.0,111.540001,0,0.0,hold,,,0.0,,,0,0.0
2016-12-02,25575609,9659137,False,False,,108.353325,72995,0.3092,hold,,,0.0,,,0,0.0,188.556046,42466,0.3131,hold,,,0.0,,,0,0.0,112.139999,0,0.0,hold,,,0.0,,,0,0.0
2016-12-05,25685250,9659137,False,False,,109.196198,72995,0.3103,hold,,,0.0,,,0,0.0,189.689072,42466,0.3136,hold,,,0.0,,,0,0.0,111.540001,0,0.0,hold,,,0.0,,,0,0.0
2016-12-06,25729904,9659137,False,False,,109.458412,72995,0.3105,hold,,,0.0,,,0,0.0,190.289886,42466,0.3141,hold,,,0.0,,,0,0.0,111.43,0,0.0,hold,,,0.0,,,0,0.0
2016-12-07,25936782,9659137,False,False,,110.844444,72995,0.312,hold,,,0.0,,,0,0.0,192.779037,42466,0.3156,hold,,,0.0,,,0,0.0,111.830002,0,0.0,hold,,,0.0,,,0,0.0
2016-12-08,25971186,9659137,False,False,,111.041122,72995,0.3121,hold,,,0.0,,,0,0.0,193.251129,42466,0.316,hold,,,0.0,,,0,0.0,111.57,0,0.0,hold,,,0.0,,,0,0.0
2016-12-09,26084328,9659137,False,False,,111.912041,72995,0.3132,hold,,,0.0,,,0,0.0,194.418396,42466,0.3165,hold,,,0.0,,,0,0.0,110.400002,0,0.0,hold,,,0.0,,,0,0.0
2016-12-12,26037938,9659137,False,False,,111.406334,72995,0.3123,hold,,,0.0,,,0,0.0,194.195267,42466,0.3167,hold,,,0.0,,,0,0.0,110.82,0,0.0,hold,,,0.0,,,0,0.0
2016-12-13,26195519,9659137,False,False,,112.811111,72995,0.3144,hold,,,0.0,,,0,0.0,195.491333,42466,0.3169,hold,,,0.0,,,0,0.0,110.449997,0,0.0,hold,,,0.0,,,0,0.0
2016-12-14,26109901,9659137,False,False,,112.576973,72995,0.3147,hold,,,0.0,,,0,0.0,193.87764,42466,0.3153,hold,,,0.0,,,0,0.0,108.830002,0,0.0,hold,,,0.0,,,0,0.0
2016-12-15,26156789,9659137,False,False,,112.754913,72995,0.3147,hold,,,0.0,,,0,0.0,194.675919,42466,0.3161,hold,,,0.0,,,0,0.0,107.339996,0,0.0,hold,,,0.0,,,0,0.0
2016-12-16,26110110,9659137,False,False,,112.336929,72995,0.3141,hold,,,0.0,,,0,0.0,194.295181,42466,0.316,hold,,,0.0,,,0,0.0,108.050003,0,0.0,hold,,,0.0,,,0,0.0
2016-12-19,26161671,9659137,False,False,,112.797173,72995,0.3147,hold,,,0.0,,,0,0.0,194.718231,42466,0.3161,hold,,,0.0,,,0,0.0,108.589996,0,0.0,hold,,,0.0,,,0,0.0
2016-12-20,26225108,9659137,False,False,,113.229233,72995,0.3152,hold,,,0.0,,,0,0.0,195.469391,42466,0.3165,hold,,,0.0,,,0,0.0,107.790001,0,0.0,hold,,,0.0,,,0,0.0
2016-12-21,26195836,9659137,False,False,,113.144699,72995,0.3153,hold,,,0.0,,,0,0.0,194.925385,42466,0.316,hold,,,0.0,,,0,0.0,107.849998,0,0.0,hold,,,0.0,,,0,0.0
2016-12-22,26158228,9659137,False,False,,112.82534,72995,0.3148,hold,,,0.0,,,0,0.0,194.58873,42466,0.3159,hold,,,0.0,,,0,0.0,107.589996,0,0.0,hold,,,0.0,,,0,0.0
2016-12-23,26175812,9659137,False,False,,112.900475,72995,0.3148,hold,,,0.0,,,0,0.0,194.873657,42466,0.3162,hold,,,0.0,,,0,0.0,107.93,0,0.0,hold,,,0.0,,,0,0.0
2016-12-27,26238854,9659137,False,False,,113.482849,72995,0.3157,hold,,,0.0,,,0,0.0,195.357147,42466,0.3162,hold,,,0.0,,,0,0.0,108.559998,0,0.0,hold,,,0.0,,,0,0.0
2016-12-28,26105842,9659137,False,False,,112.59993,72995,0.3148,hold,,,0.0,,,0,0.0,193.742599,42466,0.3152,hold,,,0.0,,,0,0.0,108.860001,0,0.0,hold,,,0.0,,,0,0.0
2016-12-29,26092353,9659137,False,False,,112.440239,72995,0.3146,hold,,,0.0,,,0,0.0,193.699448,42466,0.3153,hold,,,0.0,,,0,0.0,110.290001,0,0.0,hold,,,0.0,,,0,0.0
2016-12-30,25977958,9659137,False,False,,111.284943,72995,0.3127,hold,,,0.0,,,0,0.0,192.991486,42466,0.3155,hold,,,0.0,,,0,0.0,109.610001,0,0.0,hold,,,0.0,,,0,0.0
2017-01-03,26113330,9659137,True,False,,112.280579,72995,0.3139,hold,,,0.0,,,0,0.0,194.46785,42466,0.3162,hold,,,0.0,,,0,0.0,110.470001,0,0.0,hold,,,0.0,,,0,0.0
2017-01-04,26207025,9659137,False,False,,112.891106,72995,0.3144,hold,,,0.0,,,0,0.0,195.624786,42466,0.317,hold,,,0.0,,,0,0.0,110.860001,0,0.0,hold,,,0.0,,,0,0.0
2017-01-05,26247048,9659137,False,False,,113.5298,72995,0.3157,hold,,,0.0,,,0,0.0,195.469391,42466,0.3163,hold,,,0.0,,,0,0.0,112.580002,0,0.0,hold,,,0.0,,,0,0.0
2017-01-06,26349421,9659137,False,False,,114.525421,72995,0.3173,hold,,,0.0,,,0,0.0,196.168732,42466,0.3162,hold,,,0.0,,,0,0.0,111.75,0,0.0,hold,,,0.0,,,0,0.0
2017-01-09,26349350,9659137,False,False,,114.901146,72995,0.3183,hold,,,0.0,,,0,0.0,195.52121,42466,0.3151,hold,,,0.0,,,0,0.0,112.669998,0,0.0,hold,,,0.0,,,0,0.0
2017-01-10,26367859,9659137,False,False,,115.154709,72995,0.3188,hold,,,0.0,,,0,0.0,195.52121,42466,0.3149,hold,,,0.0,,,0,0.0,113.150002,0,0.0,hold,,,0.0,,,0,0.0
2017-01-11,26413951,9659137,False,False,,115.464706,72995,0.3191,hold,,,0.0,,,0,0.0,196.073746,42466,0.3152,hold,,,0.0,,,0,0.0,113.5,0,0.0,hold,,,0.0,,,0,0.0
2017-01-12,26380026,9659137,False,False,,115.286255,72995,0.319,hold,,,0.0,,,0,0.0,195.581604,42466,0.3148,hold,,,0.0,,,0,0.0,113.910004,0,0.0,hold,,,0.0,,,0,0.0
2017-01-13,26427888,9659137,False,False,,115.68074,72995,0.3195,hold,,,0.0,,,0,0.0,196.030609,42466,0.315,hold,,,0.0,,,0,0.0,114.209999,0,0.0,hold,,,0.0,,,0,0.0
2017-01-17,26373188,9659137,False,False,,115.333199,72995,0.3192,hold,,,0.0,,,0,0.0,195.339905,42466,0.3145,hold,,,0.0,,,0,0.0,115.849998,0,0.0,hold,,,0.0,,,0,0.0
2017-01-18,26408658,9659137,False,False,,115.568024,72995,0.3194,hold,,,0.0,,,0,0.0,195.771515,42466,0.3148,hold,,,0.0,,,0,0.0,114.870003,0,0.0,hold,,,0.0,,,0,0.0
2017-01-19,26373749,9659137,False,False,,115.511688,72995,0.3197,hold,,,0.0,,,0,0.0,195.04631,42466,0.3141,hold,,,0.0,,,0,0.0,114.769997,0,0.0,hold,,,0.0,,,0,0.0
2017-01-20,26422691,9659137,False,False,,115.765282,72995,0.3198,hold,,,0.0,,,0,0.0,195.762909,42466,0.3146,hold,,,0.0,,,0,0.0,115.050003,0,0.0,hold,,,0.0,,,0,0.0
2017-01-23,26407916,9659137,False,False,,115.859207,72995,0.3203,hold,,,0.0,,,0,0.0,195.253525,42466,0.314,hold,,,0.0,,,0,0.0,115.790001,0,0.0,hold,,,0.0,,,0,0.0
2017-01-24,26517984,9659137,False,False,,116.638786,72995,0.3211,hold,,,0.0,,,0,0.0,196.505417,42466,0.3147,hold,,,0.0,,,0,0.0,115.269997,0,0.0,hold,,,0.0,,,0,0.0
2017-01-25,26675918,9659137,False,False,,117.812904,72995,0.3224,hold,,,0.0,,,0,0.0,198.206284,42466,0.3155,hold,,,0.0,,,0,0.0,114.32,0,0.0,hold,,,0.0,,,0,0.0
2017-01-26,26676030,9659137,False,False,,117.934975,72995,0.3227,hold,,,0.0,,,0,0.0,197.999084,42466,0.3152,hold,,,0.0,,,0,0.0,113.260002,0,0.0,hold,,,0.0,,,0,0.0
2017-01-27,26679285,9659137,False,False,,118.160423,72995,0.3233,hold,,,0.0,,,0,0.0,197.688217,42466,0.3147,hold,,,0.0,,,0,0.0,113.489998,0,0.0,hold,,,0.0,,,0,0.0
2017-01-30,26560031,9659137,False,False,,117.239929,72995,0.3222,hold,,,0.0,,,0,0.0,196.462234,42466,0.3141,hold,,,0.0,,,0,0.0,113.970001,0,0.0,hold,,,0.0,,,0,0.0
2017-01-31,26542159,9659137,False,False,,117.005112,72995,0.3218,hold,,,0.0,,,0,0.0,196.445023,42466,0.3143,hold,,,0.0,,,0,0.0,115.550003,0,0.0,hold,,,0.0,,,0,0.0
2017-02-01,26604422,9659137,True,False,,117.812904,72995,0.3232,hold,,,0.0,,,0,0.0,196.522675,42466,0.3137,hold,,,0.0,,,0,0.0,115.199997,0,0.0,hold,,,0.0,,,0,0.0
2017-02-02,26602381,9659137,False,False,,117.709557,72995,0.323,hold,,,0.0,,,0,0.0,196.652252,42466,0.3139,hold,,,0.0,,,0,0.0,115.839996,0,0.0,hold,,,0.0,,,0,0.0
2017-02-03,26684623,9659137,False,False,,118.047691,72995,0.3229,hold,,,0.0,,,0,0.0,198.00769,42466,0.3151,hold,,,0.0,,,0,0.0,116.129997,0,0.0,hold,,,0.0,,,0,0.0
2017-02-06,26679876,9659137,False,False,,118.188599,72995,0.3234,hold,,,0.0,,,0,0.0,197.653717,42466,0.3146,hold,,,0.0,,,0,0.0,117.699997,0,0.0,hold,,,0.0,,,0,0.0
2017-02-07,26711781,9659137,False,False,,118.620651,72995,0.3242,hold,,,0.0,,,0,0.0,197.662354,42466,0.3142,hold,,,0.0,,,0,0.0,117.459999,0,0.0,hold,,,0.0,,,0,0.0
2017-02-08,26737178,9659137,False,False,,118.817879,72995,0.3244,hold,,,0.0,,,0,0.0,197.921387,42466,0.3144,hold,,,0.0,,,0,0.0,118.190002,0,0.0,hold,,,0.0,,,0,0.0
2017-02-09,26818582,9659137,False,False,,119.249992,72995,0.3246,hold,,,0.0,,,0,0.0,199.095566,42466,0.3153,hold,,,0.0,,,0,0.0,117.290001,0,0.0,hold,,,0.0,,,0,0.0
2017-02-10,26880741,9659137,False,False,,119.644463,72995,0.3249,hold,,,0.0,,,0,0.0,199.881226,42466,0.3158,hold,,,0.0,,,0,0.0,117.599998,0,0.0,hold,,,0.0,,,0,0.0
2017-02-13,26976308,9659137,False,False,,120.320801,72995,0.3256,hold,,,0.0,,,0,0.0,200.969101,42466,0.3164,hold,,,0.0,,,0,0.0,116.800003,0,0.0,hold,,,0.0,,,0,0.0
2017-02-14,27039882,9659137,False,False,,120.724617,72995,0.3259,hold,,,0.0,,,0,0.0,201.772049,42466,0.3169,hold,,,0.0,,,0,0.0,116.93,0,0.0,hold,,,0.0,,,0,0.0
2017-02-15,27136720,9659137,False,False,,121.438469,72995,0.3267,hold,,,0.0,,,0,0.0,202.825363,42466,0.3174,hold,,,0.0,,,0,0.0,117.449997,0,0.0,hold,,,0.0,,,0,0.0
2017-02-16,27126646,9659137,False,False,,121.400902,72995,0.3267,hold,,,0.0,,,0,0.0,202.652725,42466,0.3172,hold,,,0.0,,,0,0.0,118.080002,0,0.0,hold,,,0.0,,,0,0.0
2017-02-17,27178607,9659137,False,False,,121.92691,72995,0.3275,hold,,,0.0,,,0,0.0,202.972137,42466,0.3171,hold,,,0.0,,,0,0.0,117.68,0,0.0,hold,,,0.0,,,0,0.0
2017-02-21,27273816,9659137,False,False,,122.528015,72995,0.3279,hold,,,0.0,,,0,0.0,204.180908,42466,0.3179,hold,,,0.0,,,0,0.0,117.75,0,0.0,hold,,,0.0,,,0,0.0
2017-02-22,27269544,9659137,False,False,,122.575005,72995,0.3281,hold,,,0.0,,,0,0.0,203.999542,42466,0.3177,hold,,,0.0,,,0,0.0,117.910004,0,0.0,hold,,,0.0,,,0,0.0
2017-02-23,27241814,9659137,False,False,,122.114738,72995,0.3272,hold,,,0.0,,,0,0.0,204.137711,42466,0.3182,hold,,,0.0,,,0,0.0,118.940002,0,0.0,hold,,,0.0,,,0,0.0
2017-02-24,27269954,9659137,False,False,,122.349548,72995,0.3275,hold,,,0.0,,,0,0.0,204.396744,42466,0.3183,hold,,,0.0,,,0,0.0,119.699997,0,0.0,hold,,,0.0,,,0,0.0
2017-02-27,27294493,9659137,False,False,,122.49987,72995,0.3276,hold,,,0.0,,,0,0.0,204.716187,42466,0.3185,hold,,,0.0,,,0,0.0,119.120003,0,0.0,hold,,,0.0,,,0,0.0
2017-02-28,27243603,9659137,False,False,,122.124161,72995,0.3272,hold,,,0.0,,,0,0.0,204.163635,42466,0.3182,hold,,,0.0,,,0,0.0,119.230003,0,0.0,hold,,,0.0,,,0,0.0
2017-03-01,27462320,9659137,True,False,,123.457909,72995,0.3282,hold,,,0.0,,,0,0.0,207.021454,42466,0.3201,hold,,,0.0,,,0,0.0,119.059998,0,0.0,hold,,,0.0,,,0,0.0
2017-03-02,27361706,9659137,False,False,,122.838013,72995,0.3277,hold,,,0.0,,,0,0.0,205.717712,42466,0.3193,hold,,,0.0,,,0,0.0,117.580002,0,0.0,hold,,,0.0,,,0,0.0
2017-03-03,27383663,9659137,False,False,,123.063454,72995,0.328,hold,,,0.0,,,0,0.0,205.847244,42466,0.3192,hold,,,0.0,,,0,0.0,117.510002,0,0.0,hold,,,0.0,,,0,0.0
2017-03-06,27337745,9659137,False,False,,122.791031,72995,0.3279,hold,,,0.0,,,0,0.0,205.234222,42466,0.3188,hold,,,0.0,,,0,0.0,116.720001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-07,27296629,9659137,False,False,,122.584396,72995,0.3278,hold,,,0.0,,,0,0.0,204.621216,42466,0.3183,hold,,,0.0,,,0,0.0,115.779999,0,0.0,hold,,,0.0,,,0,0.0
2017-03-08,27296267,9659137,False,False,,122.8004,72995,0.3284,hold,,,0.0,,,0,0.0,204.241379,42466,0.3177,hold,,,0.0,,,0,0.0,115.059998,0,0.0,hold,,,0.0,,,0,0.0
2017-03-09,27314121,9659137,False,False,,122.894333,72995,0.3284,hold,,,0.0,,,0,0.0,204.500366,42466,0.3179,hold,,,0.0,,,0,0.0,114.470001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-10,27382262,9659137,False,False,,123.410942,72995,0.329,hold,,,0.0,,,0,0.0,205.216949,42466,0.3183,hold,,,0.0,,,0,0.0,114.720001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-13,27401747,9659137,False,False,,123.617607,72995,0.3293,hold,,,0.0,,,0,0.0,205.320557,42466,0.3182,hold,,,0.0,,,0,0.0,114.739998,0,0.0,hold,,,0.0,,,0,0.0
2017-03-14,27346438,9659137,False,False,,123.317001,72995,0.3292,hold,,,0.0,,,0,0.0,204.534836,42466,0.3176,hold,,,0.0,,,0,0.0,114.120003,0,0.0,hold,,,0.0,,,0,0.0
2017-03-15,27477139,9659137,False,False,,124.077827,72995,0.3296,hold,,,0.0,,,0,0.0,206.30484,42466,0.3188,hold,,,0.0,,,0,0.0,116.25,0,0.0,hold,,,0.0,,,0,0.0
2017-03-16,27453735,9659137,False,False,,123.993309,72995,0.3297,hold,,,0.0,,,0,0.0,205.898987,42466,0.3185,hold,,,0.0,,,0,0.0,116.730003,0,0.0,hold,,,0.0,,,0,0.0
2017-03-17,27435220,9659137,False,False,,123.950027,72995,0.3298,hold,,,0.0,,,0,0.0,205.537384,42466,0.3181,hold,,,0.0,,,0,0.0,116.989998,0,0.0,hold,,,0.0,,,0,0.0
2017-03-20,27433889,9659137,False,False,,124.062935,72995,0.3301,hold,,,0.0,,,0,0.0,205.311981,42466,0.3178,hold,,,0.0,,,0,0.0,117.510002,0,0.0,hold,,,0.0,,,0,0.0
2017-03-21,27184533,9659137,False,False,,122.180489,72995,0.3281,hold,,,0.0,,,0,0.0,202.675827,42466,0.3166,hold,,,0.0,,,0,0.0,118.540001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-22,27265249,9659137,False,False,,123.008759,72995,0.3293,hold,,,0.0,,,0,0.0,203.152832,42466,0.3164,hold,,,0.0,,,0,0.0,118.830002,0,0.0,hold,,,0.0,,,0,0.0
2017-03-23,27233370,9659137,False,False,,122.698174,72995,0.3289,hold,,,0.0,,,0,0.0,202.935989,42466,0.3164,hold,,,0.0,,,0,0.0,118.669998,0,0.0,hold,,,0.0,,,0,0.0
2017-03-24,27245663,9659137,False,False,,122.952316,72995,0.3294,hold,,,0.0,,,0,0.0,202.78862,42466,0.3161,hold,,,0.0,,,0,0.0,118.860001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-27,27251250,9659137,False,False,,123.149948,72995,0.3299,hold,,,0.0,,,0,0.0,202.58049,42466,0.3157,hold,,,0.0,,,0,0.0,119.529999,0,0.0,hold,,,0.0,,,0,0.0
2017-03-28,27368817,9659137,False,False,,123.902954,72995,0.3305,hold,,,0.0,,,0,0.0,204.054626,42466,0.3166,hold,,,0.0,,,0,0.0,119.040001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-29,27418824,9659137,False,False,,124.477043,72995,0.3314,hold,,,0.0,,,0,0.0,204.245392,42466,0.3163,hold,,,0.0,,,0,0.0,119.330002,0,0.0,hold,,,0.0,,,0,0.0
2017-03-30,27461560,9659137,False,False,,124.684181,72995,0.3314,hold,,,0.0,,,0,0.0,204.895721,42466,0.3168,hold,,,0.0,,,0,0.0,118.470001,0,0.0,hold,,,0.0,,,0,0.0
2017-03-31,27435124,9659137,False,False,,124.599457,72995,0.3315,hold,,,0.0,,,0,0.0,204.418823,42466,0.3164,hold,,,0.0,,,0,0.0,118.720001,0,0.0,hold,,,0.0,,,0,0.0
2017-04-03,27414531,9659137,True,False,,124.524178,72995,0.3316,hold,REDUCE_TO_TARGET,rebalance 2017-04-03,-865283.0,,,0,0.0,204.063293,42466,0.3161,hold,REDUCE_TO_TARGET,rebalance 2017-04-03,-441392.0,,,0,0.0,119.349998,0,0.0,hold,,,0.0,,,0,0.0
2017-04-04,27425762,10965609,False,True,monthly,124.721794,66006,0.3002,hold,,,0.0,REDUCE_TO_TARGET,sell,6989,123.793975,204.193344,40294,0.3,hold,,,0.0,REDUCE_TO_TARGET,sell,2172,203.165791,119.620003,0,0.0,hold,,,0.0,,,0,0.0
2017-04-05,27367759,10965609,False,False,,124.213554,66006,0.2996,hold,,,0.0,,,0,0.0,203.586395,40294,0.2997,hold,,,0.0,,,0,0.0,119.620003,0,0.0,hold,,,0.0,,,0,0.0
2017-04-06,27395165,10965609,False,False,,124.279404,66006,0.2994,hold,,,0.0,,,0,0.0,204.158661,40294,0.3003,hold,,,0.0,,,0,0.0,119.18,0,0.0,hold,,,0.0,,,0,0.0
2017-04-07,27382432,10965609,False,False,,124.213554,66006,0.2994,hold,,,0.0,,,0,0.0,203.950546,40294,0.3001,hold,,,0.0,,,0,0.0,119.459999,0,0.0,hold,,,0.0,,,0,0.0
2017-04-10,27390431,10965609,False,False,,124.260612,66006,0.2994,hold,,,0.0,,,0,0.0,204.07196,40294,0.3002,hold,,,0.0,,,0,0.0,119.459999,0,0.0,hold,,,0.0,,,0,0.0
2017-04-11,27345232,10965609,False,False,,123.724091,66006,0.2986,hold,,,0.0,,,0,0.0,203.829117,40294,0.3003,hold,,,0.0,,,0,0.0,121.190002,0,0.0,hold,,,0.0,,,0,0.0
2017-04-12,27276317,10965609,False,False,,123.225235,66006,0.2982,hold,,,0.0,,,0,0.0,202.935989,40294,0.2998,hold,,,0.0,,,0,0.0,122.019997,0,0.0,hold,,,0.0,,,0,0.0
2017-04-13,27190905,10965609,False,False,,122.735817,66006,0.2979,hold,,,0.0,,,0,0.0,201.617996,40294,0.2988,hold,,,0.0,,,0,0.0,122.599998,0,0.0,hold,,,0.0,,,0,0.0
2017-04-17,27329978,10965609,False,False,,123.752335,66006,0.2989,hold,,,0.0,,,0,0.0,203.404282,40294,0.2999,hold,,,0.0,,,0,0.0,122.239998,0,0.0,hold,,,0.0,,,0,0.0
2017-04-18,27293094,10965609,False,False,,123.56411,66006,0.2988,hold,INCREASE_TO_TARGET,rebalance 2017-04-18,31956.0,,,0,0.0,202.797256,40294,0.2994,hold,INCREASE_TO_TARGET,rebalance 2017-04-18,16416.0,,,0,0.0,122.82,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,10917238.0,,,0,0.0
2017-04-19,27211861,244,False,True,daily,123.761772,66262,0.3014,hold,,,0.0,INCREASE_TO_TARGET,buy,256,124.100614,202.424423,40374,0.3003,hold,,,0.0,INCREASE_TO_TARGET,buy,80,203.360933,121.730003,89035,0.3983,hold,,,0.0,ENTER_TO_TARGET,buy,89035,122.25
2017-04-20,27367459,244,False,False,,124.797089,66262,0.3022,hold,,,0.0,,,0,0.0,204.07196,40374,0.3011,hold,,,0.0,,,0,0.0,121.959999,89035,0.3968,hold,,,0.0,,,0,0.0
2017-04-21,27370495,244,False,False,,124.768898,66262,0.3021,hold,,,0.0,,,0,0.0,203.4216,40374,0.3001,hold,,,0.0,,,0,0.0,122.309998,89035,0.3979,hold,,,0.0,,,0,0.0
2017-04-24,27486706,244,False,False,,126.274796,66262,0.3044,hold,,,0.0,,,0,0.0,205.658829,40374,0.3021,hold,,,0.0,,,0,0.0,121.480003,89035,0.3935,hold,,,0.0,,,0,0.0
2017-04-25,27486004,244,False,False,,127.187813,66262,0.3066,hold,,,0.0,,,0,0.0,206.855453,40374,0.3038,hold,,,0.0,,,0,0.0,120.25,89035,0.3895,hold,,,0.0,,,0,0.0
2017-04-26,27521434,244,False,False,,127.00898,66262,0.3058,hold,,,0.0,,,0,0.0,206.725403,40374,0.3033,hold,,,0.0,,,0,0.0,120.839996,89035,0.3909,hold,,,0.0,,,0,0.0
