Date,equity,active_tranches,avg_entry_price,ma250_equity,ma250_position,ma200_equity,ma200_position,ma150_equity,ma150_position,drawdown_pct
2019-09-27,57174679,3,165.58585301823558,19179372,106504,18997490,105494,18997670,105495,-4.89
2019-09-30,57718829,3,165.58585301823558,19361909,106504,19178296,105494,19178478,105495,-3.98
2019-10-01,57248045,3,165.58585301823558,19203983,106504,19021868,105494,19022048,105495,-4.77
2019-10-02,56263713,3,165.58585301823558,18873786,106504,18694802,105494,18694979,105495,-6.4
2019-10-03,56881220,3,165.58585301823558,19080930,106504,18899982,105494,18900161,105495,-5.38
2019-10-04,57718829,3,165.58585301823558,19361909,106504,19178296,105494,19178478,105495,-3.98
2019-10-07,57544575,3,165.58585301823558,19303455,106504,19120396,105494,19120578,105495,-4.27
2019-10-08,56682515,3,165.58585301823558,19014274,106504,18833958,105494,18834136,105495,-5.71
2019-10-09,57235822,3,165.58585301823558,19199883,106504,19017806,105494,19017987,105495,-4.79
2019-10-10,57679075,3,165.58585301823558,19348573,106504,19165087,105494,19165268,105495,-4.05
2019-10-11,58421920,3,165.58585301823558,19597763,106504,19411913,105494,19412097,105495,-2.81
2019-10-14,58415811,3,165.58585301823558,19595714,106504,19409883,105494,19410067,105495,-2.82
2019-10-15,59158661,3,165.58585301823558,19844905,106504,19656712,105494,19656898,105495,-1.59
2019-10-16,59011919,3,165.58585301823558,19795680,106504,19607954,105494,19608139,105495,-1.83
2019-10-17,59167822,3,165.58585301823558,19847978,106504,19659756,105494,19659942,105495,-1.57
2019-10-18,58599241,3,165.58585301823558,19657246,106504,19470832,105494,19471017,105495,-2.52
2019-10-21,59118921,3,165.58585301823558,19831574,106504,19643507,105494,19643693,105495,-1.65
2019-10-22,58648142,3,165.58585301823558,19673650,106504,19487080,105494,19487265,105495,-2.44
2019-10-23,58761257,3,165.58585301823558,19711595,106504,19524665,105494,19524851,105495,-2.25
2019-10-24,59332910,3,165.58585301823558,19903358,106504,19714610,105494,19714797,105495,-1.3
2019-10-25,59806732,3,165.58585301823558,20062303,106504,19872048,105494,19872236,105495,-0.51
2019-10-28,60396742,3,165.58585301823558,20260223,106504,20068091,105494,20068281,105495,0.0
2019-10-29,59929009,3,165.58585301823558,20103321,106504,19912677,105494,19912865,105495,-0.77
2019-10-30,60219426,3,165.58585301823558,20200742,106504,20009174,105494,20009364,105495,-0.29
2019-10-31,60246938,3,165.58585301823558,20209971,106504,20018315,105494,20018505,105495,-0.25
2019-11-01,60794141,3,165.58585301823558,20393532,106504,20200136,105494,20200327,105495,0.0
2019-11-04,61170151,3,165.58585301823558,20519666,106504,20325073,105494,20325266,105495,0.0
2019-11-05,61203768,3,165.58585301823558,20530942,106504,20336243,105494,20336436,105495,0.0
2019-11-06,61066197,3,165.58585301823558,20484794,106504,20290532,105494,20290724,105495,-0.22
2019-11-07,61271029,3,165.58585301823558,20553506,106504,20358592,105494,20358785,105495,0.0
2019-11-08,61515588,3,165.58585301823558,20635543,106504,20439852,105494,20440046,105495,0.0
2019-11-11,61433041,3,165.58585301823558,20607853,106504,20412424,105494,20412618,105495,-0.13
2019-11-12,61610347,3,165.58585301823558,20667331,106504,20471338,105494,20471532,105495,0.0
2019-11-13,61625622,3,165.58585301823558,20672455,106504,20476413,105494,20476608,105495,0.0
2019-11-14,61576711,3,165.58585301823558,20656047,106504,20460162,105494,20460356,105495,-0.08
2019-11-15,62029145,3,165.58585301823558,20807818,106504,20610493,105494,20610688,105495,0.0
2019-11-18,62078070,3,165.58585301823558,20824230,106504,20626749,105494,20626945,105495,0.0
2019-11-19,62169763,3,165.58585301823558,20854988,106504,20657216,105494,20657412,105495,0.0
2019-11-20,61796833,3,165.58585301823558,20729888,106504,20533302,105494,20533497,105495,-0.6
2019-11-21,61659263,3,165.58585301823558,20683740,106504,20487591,105494,20487785,105495,-0.82
2019-11-22,61699007,3,165.58585301823558,20697072,106504,20500797,105494,20500992,105495,-0.76
2019-11-25,62429625,3,165.58585301823558,20942160,106504,20743561,105494,20743758,105495,0.0
2019-11-26,62548840,3,165.58585301823558,20982151,106504,20783173,105494,20783370,105495,0.0
2019-11-27,62985998,3,165.58585301823558,21128797,106504,20928428,105494,20928627,105495,0.0
2019-11-29,62698629,3,165.58585301823558,21032398,106504,20832943,105494,20833141,105495,-0.46
2019-12-02,62056666,3,165.58585301823558,20817050,106504,20619637,105494,20619833,105495,-1.48
2019-12-03,61570612,3,165.58585301823558,20654001,106504,20458135,105494,20458329,105495,-2.25
2019-12-04,61882417,3,165.58585301823558,20758598,106504,20561739,105494,20561934,105495,-1.75
2019-12-05,62004704,3,165.58585301823558,20799619,106504,20602372,105494,20602567,105495,-1.56
2019-12-06,62668060,3,165.58585301823558,21022144,106504,20822786,105494,20822984,105495,-0.5
2019-12-09,62383761,3,165.58585301823558,20926775,106504,20728322,105494,20728518,105495,-0.96
2019-12-10,62331789,3,165.58585301823558,20909341,106504,20711053,105494,20711249,105495,-1.04
2019-12-11,62661955,3,165.58585301823558,21020096,106504,20820758,105494,20820955,105495,-0.51
2019-12-12,63129668,3,165.58585301823558,21176992,106504,20976166,105494,20976365,105495,0.0
2019-12-13,63337539,3,165.58585301823558,21246722,106504,21045235,105494,21045435,105495,0.0
2019-12-16,63973392,3,165.58585301823558,21460021,106504,21256511,105494,21256713,105495,0.0
2019-12-17,64010061,3,165.58585301823558,21472322,106504,21268695,105494,21268897,105495,0.0
2019-12-18,64058995,3,165.58585301823558,21488737,106504,21284955,105494,21285157,105495,0.0
2019-12-19,64459442,3,165.58585301823558,21623068,106504,21418012,105494,21418215,105495,0.0
2019-12-20,64719304,3,165.58585301823558,21710240,106504,21504357,105494,21504561,105495,0.0
2019-12-23,64890225,3,165.58585301823558,21767576,106504,21561149,105494,21561354,105495,0.0
2019-12-24,64923943,3,165.58585301823558,21778887,106504,21572353,105494,21572557,105495,0.0
2019-12-26,65496826,3,165.58585301823558,21971062,106504,21762706,105494,21762912,105495,0.0
2019-12-27,65441700,3,165.58585301823558,21952570,106504,21744389,105494,21744595,105495,-0.08
2019-12-30,65012802,3,165.58585301823558,21808695,106504,21601878,105494,21602083,105495,-0.74
2019-12-31,65135330,3,165.58585301823558,21849797,106504,21642591,105494,21642796,105495,-0.55
2020-01-02,66222905,3,165.58585301823558,22214627,106504,22003961,105494,22004170,105495,0.0
2020-01-03,65616322,3,165.58585301823558,22011147,106504,21802411,105494,21802618,105495,-0.92
2020-01-06,66039092,3,165.58585301823558,22152967,106504,21942886,105494,21943094,105495,-0.28
2020-01-07,66029907,3,165.58585301823558,22149886,106504,21939834,105494,21940042,105495,-0.29
2020-01-08,66526188,3,165.58585301823558,22316365,106504,22104734,105494,22104943,105495,0.0
2020-01-09,67089897,3,165.58585301823558,22505462,106504,22292038,105494,22292250,105495,0.0
2020-01-10,66918336,3,165.58585301823558,22447912,106504,22235034,105494,22235244,105495,-0.26
2020-01-13,67690365,3,165.58585301823558,22706891,106504,22491557,105494,22491770,105495,0.0
2020-01-14,67423842,3,165.58585301823558,22617485,106504,22402999,105494,22403211,105495,-0.39
2020-01-15,67451422,3,165.58585301823558,22626737,106504,22412163,105494,22412375,105495,-0.35
2020-01-16,68097836,3,165.58585301823558,22843579,106504,22626948,105494,22627163,105495,0.0
2020-01-17,68434828,3,165.58585301823558,22956624,106504,22738921,105494,22739137,105495,0.0
2020-01-21,68404187,3,165.58585301823558,22946345,106504,22728740,105494,22728955,105495,-0.04
2020-01-22,68584937,3,165.58585301823558,23006978,106504,22788798,105494,22789014,105495,0.0
2020-01-23,68805510,3,165.58585301823558,23080970,106504,22862088,105494,22862305,105495,0.0
2020-01-24,68226498,3,165.58585301823558,22886739,106504,22669699,105494,22669914,105495,-0.84
2020-01-27,66817240,3,165.58585301823558,22413999,106504,22201442,105494,22201653,105495,-2.89
2020-01-28,67843545,3,165.58585301823558,22758276,106504,22542455,105494,22542668,105495,-1.4
2020-01-29,67953841,3,165.58585301823558,22795275,106504,22579103,105494,22579317,105495,-1.24
2020-01-30,68195871,3,165.58585301823558,22876465,106504,22659522,105494,22659737,105495,-0.89
2020-01-31,67114410,3,165.58585301823558,22513685,106504,22300183,105494,22300395,105495,-2.46
2020-02-03,68128458,3,165.58585301823558,22853851,106504,22637123,105494,22637338,105495,-0.98
2020-02-04,69687849,3,165.58585301823558,23376954,106504,23155265,105494,23155485,105495,0.0
2020-02-05,69917617,3,165.58585301823558,23454030,106504,23231610,105494,23231830,105495,0.0
2020-02-06,70521152,3,165.58585301823558,23656488,106504,23432148,105494,23432370,105495,0.0
2020-02-07,70217835,3,165.58585301823558,23554739,106504,23331364,105494,23331585,105495,-0.43
2020-02-10,71066456,3,165.58585301823558,23839411,106504,23613337,105494,23613561,105495,0.0
2020-02-11,71078708,3,165.58585301823558,23843521,106504,23617408,105494,23617632,105495,0.0
2020-02-12,71771087,3,165.58585301823558,24075782,106504,23847466,105494,23847692,105495,0.0
2020-02-13,71679186,3,165.58585301823558,24044954,106504,23816930,105494,23817156,105495,-0.13
2020-02-14,71884435,3,165.58585301823558,24113805,106504,23885129,105494,23885355,105495,0.0
2020-02-18,71912015,3,165.58585301823558,24123057,106504,23894293,105494,23894519,105495,0.0
2020-02-19,72601314,3,165.58585301823558,24354284,106504,24123327,105494,24123556,105495,0.0
2020-02-20,71927329,3,165.58585301823558,24128194,106504,23899381,105494,23899608,105495,-0.93
2020-02-21,70545646,3,165.58585301823558,23664704,106504,23440287,105494,23440509,105495,-2.83
2020-02-24,67825170,3,165.58585301823558,22752112,106504,22536349,105494,22536563,105495,-6.58
2020-02-25,65980876,3,165.58585301823558,22133438,106504,21923542,105494,21923750,105495,-9.12
2020-02-26,66320939,3,165.58585301823558,22247513,106504,22036535,105494,22036744,105495,-8.65
2020-02-27,62999999,3,165.58585301823558,21133494,106504,20933080,105494,20933279,105495,-13.22
2020-02-28,63049016,3,165.58585301823558,21149937,106504,20949367,105494,20949566,105495,-13.16
2020-03-02,66302569,3,165.58585301823558,22241351,106504,22030431,105494,22030640,105495,-8.68
2020-03-03,64176408,3,165.58585301823558,21528124,106504,21323968,105494,21324170,105495,-11.6
2020-03-04,66854001,3,165.58585301823558,22426330,106504,22213657,105494,22213867,105495,-7.92
2020-03-05,64822842,3,165.58585301823558,21744972,106504,21538760,105494,21538964,105495,-10.71
2020-03-06,63729134,3,165.58585301823558,21378084,106504,21175351,105494,21175552,105495,-12.22
2020-03-09,59302239,3,165.58585301823558,19893069,106504,19704419,105494,19704605,105495,-18.32
2020-03-10,62164470,2,165.32306086547808,20976258,106504,20777336,105494,0,0,-14.38
2020-03-11,60345892,2,165.32306086547808,20062637,106504,19872379,105494,0,0,-16.88
2020-03-12,56684194,2,165.32306086547808,18223066,106504,18050253,105494,0,0,-21.92
2020-03-13,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-16,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-17,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-18,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-19,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-20,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-23,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-24,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-25,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-26,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-27,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-30,58563884,0,,0,0,0,0,0,0,-19.33
2020-03-31,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-01,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-02,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-03,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-06,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-07,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-08,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-09,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-13,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-14,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-15,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-16,58563884,0,,0,0,0,0,0,0,-19.33
2020-04-17,58426265,1,209.66147010100002,19383541,93108,0,0,0,0,-19.52
2020-04-20,57966785,3,207.83661504403804,19153952,93108,19406367,94335,19406367,94335,-20.16
2020-04-21,55827855,3,207.83661504403804,18447185,93108,18690286,94335,18690286,94335,-23.1
2020-04-22,57484500,3,207.83661504403804,18994590,93108,19244906,94335,19244906,94335,-20.82
2020-04-23,57361897,3,207.83661504403804,18954079,93108,19203860,94335,19203860,94335,-20.99
2020-04-24,58266510,3,207.83661504403804,19252990,93108,19506711,94335,19506711,94335,-19.74
2020-04-27,58735187,3,207.83661504403804,19407855,93108,19663617,94335,19663617,94335,-19.1
2020-04-28,57628923,3,207.83661504403804,19042312,93108,19293256,94335,19293256,94335,-20.62
2020-04-29,59672506,3,207.83661504403804,19717574,93108,19977417,94335,19977417,94335,-17.81
2020-04-30,59647973,3,207.83661504403804,19709467,93108,19969203,94335,19969203,94335,-17.84
2020-05-01,57966785,3,207.83661504403804,19153952,93108,19406367,94335,19406367,94335,-20.16
2020-05-04,58642535,3,207.83661504403804,19377240,93108,19632598,94335,19632598,94335,-19.23
2020-05-05,59307376,3,207.83661504403804,19596924,93108,19855177,94335,19855177,94335,-18.31
2020-05-06,59672506,3,207.83661504403804,19717574,93108,19977417,94335,19977417,94335,-17.81
2020-05-07,60440891,3,207.83661504403804,19971471,93108,20234660,94335,20234660,94335,-16.75
2020-05-08,61269211,3,207.83661504403804,20245174,93108,20511969,94335,20511969,94335,-15.61
2020-05-11,61816885,3,207.83661504403804,20426142,93108,20695322,94335,20695322,94335,-14.85
2020-05-12,60522626,3,207.83661504403804,19998479,93108,20262024,94335,20262024,94335,-16.64
2020-05-13,59765141,3,207.83661504403804,19748183,93108,20008430,94335,20008430,94335,-17.68
2020-05-14,60443612,3,207.83661504403804,19972371,93108,20235571,94335,20235571,94335,-16.75
2020-05-15,60835976,3,207.83661504403804,20102019,93108,20366929,94335,20366929,94335,-16.21
2020-05-18,61969477,3,207.83661504403804,20476563,93108,20746408,94335,20746408,94335,-14.64
2020-05-19,61814167,3,207.83661504403804,20425244,93108,20694412,94335,20694412,94335,-14.86
2020-05-20,63048476,3,207.83661504403804,20833097,93108,21107640,94335,21107640,94335,-13.16
2020-05-21,62361853,3,207.83661504403804,20606216,93108,20877769,94335,20877769,94335,-14.1
2020-05-22,62577104,3,207.83661504403804,20677341,93108,20949832,94335,20949832,94335,-13.81
2020-05-26,62408156,3,207.83661504403804,20621515,93108,20893271,94335,20893271,94335,-14.04
2020-05-27,62748773,3,207.83661504403804,20734066,93108,21007304,94335,21007304,94335,-13.57
2020-05-28,62667017,3,207.83661504403804,20707051,93108,20979934,94335,20979934,94335,-13.68
2020-05-29,63585267,3,207.83661504403804,21010469,93108,21287350,94335,21287350,94335,-12.42
2020-06-01,63776006,3,207.83661504403804,21073495,93108,21351206,94335,21351206,94335,-12.16
2020-06-02,64203790,3,207.83661504403804,21214847,93108,21494422,94335,21494422,94335,-11.57
2020-06-03,64492619,3,207.83661504403804,21310285,93108,21591117,94335,21591117,94335,-11.17
2020-06-04,64040302,3,207.83661504403804,21160826,93108,21439689,94335,21439689,94335,-11.79
2020-06-05,65310044,3,207.83661504403804,21580387,93108,21864779,94335,21864779,94335,-10.04
2020-06-08,65816850,3,207.83661504403804,21747851,93108,22034450,94335,22034450,94335,-9.34
2020-06-09,66293683,3,207.83661504403804,21905412,93108,22194086,94335,22194086,94335,-8.69
2020-06-10,67089305,3,207.83661504403804,22168309,93108,22460449,94335,22460449,94335,-7.59
2020-06-11,63765107,3,207.83661504403804,21069893,93108,21347557,94335,21347557,94335,-12.17
2020-06-12,64271904,3,207.83661504403804,21237354,93108,21517225,94335,21517225,94335,-11.47
2020-06-15,65053913,3,207.83661504403804,21495754,93108,21779030,94335,21779030,94335,-10.4
2020-06-16,66171076,3,207.83661504403804,21864898,93108,22153039,94335,22153039,94335,-8.86
2020-06-17,66380866,3,207.83661504403804,21934219,93108,22223274,94335,22223274,94335,-8.57
2020-06-18,66560714,3,207.83661504403804,21993647,93108,22283484,94335,22283484,94335,-8.32
2020-06-19,66549814,3,207.83661504403804,21990045,93108,22279835,94335,22279835,94335,-8.34
2020-06-22,67347917,3,207.83661504403804,22253762,93108,22547028,94335,22547028,94335,-7.24
2020-06-23,67921126,3,207.83661504403804,22443168,93108,22738930,94335,22738930,94335,-6.45
2020-06-24,66520873,3,207.83661504403804,21980482,93108,22270146,94335,22270146,94335,-8.38
2020-06-25,67154122,3,207.83661504403804,22189727,93108,22482148,94335,22482148,94335,-7.5
2020-06-26,65568282,3,207.83661504403804,21665717,93108,21951233,94335,21951233,94335,-9.69
2020-06-29,66283399,3,207.83661504403804,21902013,93108,22190643,94335,22190643,94335,-8.7
2020-06-30,67582662,3,207.83661504403804,22331329,93108,22625617,94335,22625617,94335,-6.91
2020-07-01,68371486,3,207.83661504403804,22591981,93108,22889703,94335,22889703,94335,-5.83
2020-07-02,68835503,3,207.83661504403804,22745306,93108,23045049,94335,23045049,94335,-5.19
2020-07-06,70527791,3,207.83661504403804,23304489,93108,23611602,94335,23611602,94335,-2.86
2020-07-07,70041929,3,207.83661504403804,23143946,93108,23448942,94335,23448942,94335,-3.53
2020-07-08,70964496,3,207.83661504403804,23448790,93108,23757804,94335,23757804,94335,-2.25
2020-07-09,71562273,3,207.83661504403804,23646314,93108,23957930,94335,23957930,94335,-1.43
2020-07-10,72050857,3,207.83661504403804,23807756,93108,24121501,94335,24121501,94335,-0.76
2020-07-13,70568728,3,207.83661504403804,23318016,93108,23625307,94335,23625307,94335,-2.8
2020-07-14,71068237,3,207.83661504403804,23483069,93108,23792535,94335,23792535,94335,-2.11
2020-07-15,71212893,3,207.83661504403804,23530868,93108,23840963,94335,23840963,94335,-1.91
2020-07-16,70727052,3,207.83661504403804,23370331,93108,23678311,94335,23678311,94335,-2.58
2020-07-17,70808933,3,207.83661504403804,23397387,93108,23705724,94335,23705724,94335,-2.47
2020-07-20,72817852,3,207.83661504403804,24061195,93108,24378279,94335,24378279,94335,0.0
2020-07-21,72059035,3,207.83661504403804,23810459,93108,24124239,94335,24124239,94335,-1.04
2020-07-22,72312900,3,207.83661504403804,23894343,93108,24209229,94335,24209229,94335,-0.69
2020-07-23,70424072,3,207.83661504403804,23270218,93108,23576878,94335,23576878,94335,-3.29
2020-07-24,69755353,3,207.83661504403804,23049252,93108,23353001,94335,23353001,94335,-4.21
2020-07-27,70999990,3,207.83661504403804,23460518,93108,23769687,94335,23769687,94335,-2.5
2020-07-28,70096525,3,207.83661504403804,23161986,93108,23467220,94335,23467220,94335,-3.74
2020-07-29,70904453,3,207.83661504403804,23428950,93108,23737702,94335,23737702,94335,-2.63
2020-07-30,71275679,3,207.83661504403804,23551614,93108,23861983,94335,23861983,94335,-2.12
2020-07-31,72547623,3,207.83661504403804,23971903,93108,24287811,94335,24287811,94335,-0.37
2020-08-03,73527526,3,207.83661504403804,24295693,93108,24615867,94335,24615867,94335,0.0
2020-08-04,73800447,3,207.83661504403804,24385874,93108,24707237,94335,24707237,94335,0.0
2020-08-05,73983334,3,207.83661504403804,24446306,93108,24768465,94335,24768465,94335,0.0
2020-08-06,74963237,3,207.83661504403804,24770095,93108,25096521,94335,25096521,94335,0.0
2020-08-07,74097961,3,207.83661504403804,24484182,93108,24806840,94335,24806840,94335,-1.15
2020-08-10,73781374,3,207.83661504403804,24379572,93108,24700852,94335,24700852,94335,-1.58
2020-08-11,72383860,3,207.83661504403804,23917791,93108,24232985,94335,24232985,94335,-3.44
2020-08-12,74204428,3,207.83661504403804,24519362,93108,24842484,94335,24842484,94335,-1.01
2020-08-13,74373677,3,207.83661504403804,24575287,93108,24899146,94335,24899146,94335,-0.79
2020-08-14,74286326,3,207.83661504403804,24546423,93108,24869902,94335,24869902,94335,-0.9
2020-08-17,75148833,3,207.83661504403804,24831422,93108,25158656,94335,25158656,94335,0.0
2020-08-18,75872187,3,207.83661504403804,25070440,93108,25400824,94335,25400824,94335,0.0
2020-08-19,75361740,3,207.83661504403804,24901773,93108,25229934,94335,25229934,94335,-0.67
2020-08-20,76407143,3,207.83661504403804,25247205,93108,25579919,94335,25579919,94335,0.0
2020-08-21,76936646,3,207.83661504403804,25422169,93108,25757189,94335,25757189,94335,0.0
2020-08-24,77417065,3,207.83661504403804,25580914,93108,25918026,94335,25918026,94335,0.0
2020-08-25,78025741,3,207.83661504403804,25782039,93108,26121801,94335,26121801,94335,0.0
2020-08-26,79690732,3,207.83661504403804,26332203,93108,26679215,94335,26679215,94335,0.0
2020-08-27,79442336,3,207.83661504403804,26250125,93108,26596056,94335,26596056,94335,-0.31
2020-08-28,79846317,3,207.83661504403804,26383613,93108,26731303,94335,26731303,94335,0.0
2020-08-31,80487747,3,207.83661504403804,26595561,93108,26946044,94335,26946044,94335,0.0
2020-09-01,81863427,3,207.83661504403804,27050127,93108,27406600,94335,27406600,94335,0.0
2020-09-02,82638600,3,207.83661504403804,27306268,93108,27666117,94335,27666117,94335,0.0
2020-09-03,78448812,3,207.83661504403804,25921835,93108,26263439,94335,26263439,94335,-5.07
2020-09-04,77403409,3,207.83661504403804,25576402,93108,25913454,94335,25913454,94335,-6.34
2020-09-08,73683102,3,207.83661504403804,24347100,93108,24667952,94335,24667952,94335,-10.84
2020-09-09,75847577,3,207.83661504403804,25062308,93108,25392585,94335,25392585,94335,-8.22
2020-09-10,74335453,3,207.83661504403804,24562656,93108,24886349,94335,24886349,94335,-10.05
2020-09-11,73819588,3,207.83661504403804,24392199,93108,24713645,94335,24713645,94335,-10.67
2020-09-14,75105175,3,207.83661504403804,24816996,93108,25144040,94335,25144040,94335,-9.12
2020-09-15,76169693,3,207.83661504403804,25168745,93108,25500425,94335,25500425,94335,-7.83
2020-09-16,74955059,3,207.83661504403804,24767393,93108,25093784,94335,25093784,94335,-9.3
2020-09-17,73784100,3,207.83661504403804,24380472,93108,24701764,94335,24701764,94335,-10.71
2020-09-18,72842403,3,207.83661504403804,24069307,93108,24386499,94335,24386499,94335,-11.85
2020-09-21,73017104,3,207.83661504403804,24127034,93108,24444986,94335,24444986,94335,-11.64
2020-09-22,74373677,3,207.83661504403804,24575287,93108,24899146,94335,24899146,94335,-10.0
2020-09-23,72102702,3,207.83661504403804,23824888,93108,24138858,94335,24138858,94335,-12.75
2020-09-24,72438457,3,207.83661504403804,23935831,93108,24251263,94335,24251263,94335,-12.34
2020-09-25,74122546,3,207.83661504403804,24492305,93108,24815071,94335,24815071,94335,-10.31
2020-09-28,75661989,3,207.83661504403804,25000984,93108,25330453,94335,25330453,94335,-8.44
2020-09-29,75320816,3,207.83661504403804,24888250,93108,25216234,94335,25216234,94335,-8.86
2020-09-30,75836673,3,207.83661504403804,25058705,93108,25388935,94335,25388935,94335,-8.23
2020-10-01,77040369,3,207.83661504403804,25456443,93108,25791914,94335,25791914,94335,-6.77
2020-10-02,74873160,3,207.83661504403804,24740331,93108,25066365,94335,25066365,94335,-9.4
2020-10-05,76469942,3,207.83661504403804,25267956,93108,25600944,94335,25600944,94335,-7.46
2020-10-06,75105175,3,207.83661504403804,24816996,93108,25144040,94335,25144040,94335,-9.12
2020-10-07,76404434,3,207.83661504403804,25246310,93108,25579012,94335,25579012,94335,-7.54
2020-10-08,76811098,3,207.83661504403804,25380684,93108,25715157,94335,25715157,94335,-7.05
2020-10-09,77984791,3,207.83661504403804,25768508,93108,26108092,94335,26108092,94335,-5.63
2020-10-12,80392227,3,207.83661504403804,26563998,93108,26914065,94335,26914065,94335,-2.72
2020-10-13,80389484,3,207.83661504403804,26563092,93108,26913147,94335,26913147,94335,-2.72
2020-10-14,79718025,3,207.83661504403804,26341222,93108,26688353,94335,26688353,94335,-3.53
2020-10-15,79183062,3,207.83661504403804,26164453,93108,26509255,94335,26509255,94335,-4.18
2020-10-16,78749061,3,207.83661504403804,26021046,93108,26363958,94335,26363958,94335,-4.71
2020-10-19,77463466,3,207.83661504403804,25596247,93108,25933560,94335,25933560,94335,-6.26
2020-10-20,77629964,3,207.83661504403804,25651263,93108,25989301,94335,25989301,94335,-6.06
2020-10-21,77569915,3,207.83661504403804,25631421,93108,25969198,94335,25969198,94335,-6.13
2020-10-22,77567181,3,207.83661504403804,25630517,93108,25968282,94335,25968282,94335,-6.14
2020-10-23,77720031,3,207.83661504403804,25681024,93108,26019455,94335,26019455,94335,-5.95
2020-10-26,76554532,3,207.83661504403804,25295908,93108,25629263,94335,25629263,94335,-7.36
2020-10-27,77152296,3,207.83661504403804,25493427,93108,25829385,94335,25829385,94335,-6.64
2020-10-28,74144388,3,207.83661504403804,24499523,93108,24822383,94335,24822383,94335,-10.28
2020-10-29,75440887,3,207.83661504403804,24927925,93108,25256432,94335,25256432,94335,-8.71
2020-10-30,73527526,3,207.83661504403804,24295693,93108,24615867,94335,24615867,94335,-11.03
2020-11-02,73691289,3,207.83661504403804,24349805,93108,24670693,94335,24670693,94335,-10.83
2020-11-03,74965945,3,207.83661504403804,24770990,93108,25097428,94335,25097428,94335,-9.28
2020-11-04,78312343,3,207.83661504403804,25876741,93108,26217751,94335,26217751,94335,-5.24
2020-11-05,80354021,3,207.83661504403804,26551374,93108,26901274,94335,26901274,94335,-2.76
2020-11-06,80414060,3,207.83661504403804,26571213,93108,26921375,94335,26921375,94335,-2.69
2020-11-09,78770877,3,207.83661504403804,26028255,93108,26371262,94335,26371262,94335,-4.68
2020-11-10,77359734,3,207.83661504403804,25561971,93108,25898832,94335,25898832,94335,-6.39
2020-11-11,79090251,3,207.83661504403804,26133786,93108,26478183,94335,26478183,94335,-4.29
2020-11-12,78719033,3,207.83661504403804,26011124,93108,26353905,94335,26353905,94335,-4.74
2020-11-13,79409590,3,207.83661504403804,26239305,93108,26585093,94335,26585093,94335,-3.91
2020-11-16,80029204,3,207.83661504403804,26444044,93108,26792530,94335,26792530,94335,-3.16
2020-11-17,79775356,3,207.83661504403804,26360165,93108,26707546,94335,26707546,94335,-3.46
2020-11-18,79185770,3,207.83661504403804,26165348,93108,26510162,94335,26510162,94335,-4.18
2020-11-19,79805376,3,207.83661504403804,26370085,93108,26717596,94335,26717596,94335,-3.43
2020-11-20,79259491,3,207.83661504403804,26189708,93108,26534842,94335,26534842,94335,-4.09
2020-11-23,79262209,3,207.83661504403804,26190606,93108,26535752,94335,26535752,94335,-4.09
2020-11-24,80375854,3,207.83661504403804,26558588,93108,26908584,94335,26908584,94335,-2.74
2020-11-25,80869886,3,207.83661504403804,26721831,93108,27073978,94335,27073978,94335,-2.14
2020-11-27,81615057,3,207.83661504403804,26968058,93108,27323450,94335,27323450,94335,-1.24
2020-11-30,81781528,3,207.83661504403804,27023065,93108,27379182,94335,27379182,94335,-1.04
2020-12-01,82829648,3,207.83661504403804,27369396,93108,27730077,94335,27730077,94335,0.0
2020-12-02,82936123,3,207.83661504403804,27404579,93108,27765723,94335,27765723,94335,0.0
2020-12-03,83053485,3,207.83661504403804,27443359,93108,27805014,94335,27805014,94335,0.0
2020-12-04,83391957,3,207.83661504403804,27555200,93108,27918329,94335,27918329,94335,0.0
2020-12-07,83864156,3,207.83661504403804,27711229,93108,28076414,94335,28076414,94335,0.0
2020-12-08,84148023,3,207.83661504403804,27805027,93108,28171449,94335,28171449,94335,0.0
2020-12-09,82242831,3,207.83661504403804,27175494,93108,27533619,94335,27533619,94335,-2.26
2020-12-10,82573109,3,207.83661504403804,27284628,93108,27644191,94335,27644191,94335,-1.87
2020-12-11,82390230,3,207.83661504403804,27224199,93108,27582966,94335,27582966,94335,-2.09
