Date,equity,cash,is_month_start,rebalanced,rebalance_reason,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price
2014-01-30,45907476,0,False,False,,1.163472,39457310,1.0,hold,,,0.0,,,0,0.0
2014-01-31,45585859,0,False,False,,1.155321,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-03,42565639,0,True,False,,1.078777,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-04,43397162,0,False,False,,1.099851,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-05,42997065,0,False,False,,1.089711,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-06,44644487,0,False,False,,1.131463,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-07,47013583,0,False,False,,1.191505,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-10,47876514,0,False,False,,1.213375,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-11,49516044,0,False,False,,1.254927,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-12,49751407,0,False,False,,1.260892,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-13,51030100,0,False,False,,1.293299,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-14,51179170,0,False,False,,1.297077,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-18,51979324,0,False,False,,1.317356,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-19,50841810,0,False,False,,1.288527,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-20,51579227,0,False,False,,1.307216,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-21,51312496,0,False,False,,1.300456,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-24,52214687,0,False,False,,1.323321,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-25,52026397,0,False,False,,1.318549,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-26,51853771,0,False,False,,1.314174,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-27,52873624,0,False,False,,1.340021,39457310,1.0,hold,,,0.0,,,0,0.0
2014-02-28,52606893,0,False,False,,1.333261,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-03,51453714,0,True,False,,1.304035,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-04,53524709,0,False,False,,1.356522,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-05,53964027,0,False,False,,1.367656,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-06,53760072,0,False,False,,1.362487,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-07,52991286,0,False,False,,1.343003,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-10,53101096,0,False,False,,1.345786,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-11,52442119,0,False,False,,1.329085,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-12,53030507,0,False,False,,1.343997,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-13,50779073,0,False,False,,1.286937,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-14,49735703,0,False,False,,1.260494,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-17,51061508,0,False,False,,1.294095,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-18,52897141,0,False,False,,1.340617,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-19,52026397,0,False,False,,1.318549,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-20,52434307,0,False,False,,1.328887,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-21,50512341,0,False,False,,1.280177,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-24,49241500,0,False,False,,1.247969,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-25,49696522,0,False,False,,1.259501,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-26,47805885,0,False,False,,1.211585,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-27,46958658,0,False,False,,1.190113,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-28,47264610,0,False,False,,1.197867,39457310,1.0,hold,,,0.0,,,0,0.0
2014-03-31,48205982,0,False,False,,1.221725,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-01,50818293,0,True,False,,1.287931,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-02,51218351,0,False,False,,1.29807,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-03,50010286,0,False,False,,1.267453,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-04,46040841,0,False,False,,1.166852,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-07,44660191,0,False,False,,1.131861,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-08,45907476,0,False,False,,1.163472,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-09,48260907,0,False,False,,1.223117,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-10,43805072,0,False,False,,1.110189,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-11,42275351,0,False,False,,1.07142,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-14,43224576,0,False,False,,1.095477,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-15,43656042,0,False,False,,1.106412,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-16,45350496,0,False,False,,1.149356,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-17,45374052,0,False,False,,1.149953,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-21,46401718,0,False,False,,1.175998,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-22,47539193,0,False,False,,1.204826,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-23,46244796,0,False,False,,1.172021,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-24,47609782,0,False,False,,1.206615,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-25,45311276,0,False,False,,1.148362,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-28,45797666,0,False,False,,1.160689,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-29,46809628,0,False,False,,1.186336,39457310,1.0,hold,,,0.0,,,0,0.0
2014-04-30,47225389,0,False,False,,1.196873,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-01,47649003,0,True,False,,1.207609,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-02,47413680,0,False,False,,1.201645,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-05,48088321,0,False,False,,1.218743,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-06,46229092,0,False,False,,1.171623,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-07,45813370,0,False,False,,1.161087,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-08,45656448,0,False,False,,1.15711,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-09,46189911,0,False,False,,1.17063,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-12,48441345,0,False,False,,1.22769,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-13,48543342,0,False,False,,1.230275,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-14,47821589,0,False,False,,1.211983,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-15,46715483,0,False,False,,1.18395,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-16,47586266,0,False,False,,1.206019,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-19,48606080,0,False,False,,1.231865,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-20,48072617,0,False,False,,1.218345,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-21,49429751,0,False,False,,1.25274,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-22,50041655,0,False,False,,1.268248,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-23,51163466,0,False,False,,1.296679,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-27,53085431,0,False,False,,1.345389,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-28,52583337,0,False,False,,1.332664,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-29,53650263,0,False,False,,1.359704,39457310,1.0,hold,,,0.0,,,0,0.0
2014-05-30,53603190,0,False,False,,1.358511,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-02,53469824,0,True,False,,1.355131,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-03,53391383,0,False,False,,1.353143,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-04,53956215,0,False,False,,1.367458,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-05,55360382,0,False,False,,1.403045,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-06,56254682,0,False,False,,1.42571,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-09,56152724,0,False,False,,1.423126,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-10,56474380,0,False,False,,1.431278,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-11,56388048,0,False,False,,1.42909,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-12,54913252,0,False,False,,1.391713,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-13,55289793,0,False,False,,1.401256,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-16,55493787,0,False,False,,1.406426,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-17,55572228,0,False,False,,1.408414,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-18,56584150,0,False,False,,1.43406,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-19,56364531,0,False,False,,1.428494,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-20,56568525,0,False,False,,1.433664,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-23,56631223,0,False,False,,1.435253,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-24,56474380,0,False,False,,1.431278,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-25,57511594,0,False,False,,1.457565,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-26,57668516,0,False,False,,1.461542,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-27,58241278,0,False,False,,1.476058,39457310,1.0,hold,,,0.0,,,0,0.0
2014-06-30,58672823,0,False,False,,1.486995,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-01,60642177,0,True,False,,1.536906,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-02,60877540,0,False,False,,1.542871,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-03,62046620,0,False,False,,1.5725,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-07,61450341,0,False,False,,1.557388,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-08,59308362,0,False,False,,1.503102,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-09,60650029,0,False,False,,1.537105,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-10,60077267,0,False,False,,1.522589,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-11,61120794,0,False,False,,1.549036,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-14,62289835,0,False,False,,1.578664,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-15,61638632,0,False,False,,1.56216,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-16,62336947,0,False,False,,1.579858,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-17,59849756,0,False,False,,1.516823,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-18,62682159,0,False,False,,1.588607,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-21,62454609,0,False,False,,1.58284,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-22,63694318,0,False,False,,1.614259,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-23,64886915,0,False,False,,1.644484,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-24,64659365,0,False,False,,1.638717,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-25,63866904,0,False,False,,1.618633,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-28,63945385,0,False,False,,1.620622,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-29,63623690,0,False,False,,1.612469,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-30,64384742,0,False,False,,1.631757,39457310,1.0,hold,,,0.0,,,0,0.0
2014-07-31,60461739,0,False,False,,1.532333,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-01,59763423,0,True,False,,1.514635,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-04,60987428,0,False,False,,1.545656,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-05,59559429,0,False,False,,1.509465,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-06,59457432,0,False,False,,1.50688,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-07,58884669,0,False,False,,1.492364,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-08,60140043,0,False,False,,1.52418,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-11,61230643,0,False,False,,1.55182,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-12,61089386,0,False,False,,1.54824,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-13,63074483,0,False,False,,1.59855,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-14,64047382,0,False,False,,1.623207,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-15,64918284,0,False,False,,1.645279,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-18,66487501,0,False,False,,1.685049,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-19,67633026,0,False,False,,1.714081,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-20,67633026,0,False,False,,1.714081,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-21,68017498,0,False,False,,1.723825,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-22,68284229,0,False,False,,1.730585,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-25,69045282,0,False,False,,1.749873,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-26,69280684,0,False,False,,1.755839,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-27,69288576,0,False,False,,1.756039,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-28,69006101,0,False,False,,1.74888,39457310,1.0,hold,,,0.0,,,0,0.0
2014-08-29,69814226,0,False,False,,1.769361,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-02,70394840,0,True,False,,1.784076,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-03,69186539,0,False,False,,1.753453,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-04,68966841,0,False,False,,1.747885,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-05,70033924,0,False,False,,1.774929,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-08,70386988,0,False,False,,1.783877,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-09,68676553,0,False,False,,1.740528,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-10,70269287,0,False,False,,1.780894,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-11,70214362,0,False,False,,1.779502,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-12,69108098,0,False,False,,1.751465,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-15,67028895,0,False,False,,1.69877,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-16,68841327,0,False,False,,1.744704,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-17,69178687,0,False,False,,1.753254,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-18,70669424,0,False,False,,1.791035,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-19,70512541,0,False,False,,1.787059,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-22,68598073,0,False,False,,1.738539,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-23,68001794,0,False,False,,1.723427,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-24,70206550,0,False,False,,1.779304,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-25,65749965,0,False,False,,1.666357,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-26,67852724,0,False,False,,1.719649,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-29,67625174,0,False,False,,1.713882,39457310,1.0,hold,,,0.0,,,0,0.0
2014-09-30,67876280,0,False,False,,1.720246,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-01,64627996,0,True,False,,1.637922,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-02,64596588,0,False,False,,1.637126,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-03,66542426,0,False,False,,1.686441,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-06,66087365,0,False,False,,1.674908,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-07,63294142,0,False,False,,1.604117,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-08,66950414,0,False,False,,1.696781,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-09,63615838,0,False,False,,1.61227,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-10,58853301,0,False,False,,1.491569,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-13,56099299,0,False,False,,1.421772,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-14,56201336,0,False,False,,1.424358,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-15,55000886,0,False,False,,1.393934,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-16,54145649,0,False,False,,1.372259,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-17,56264073,0,False,False,,1.425948,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-20,58688488,0,False,False,,1.487392,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-21,63278438,0,False,False,,1.603719,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-22,62297727,0,False,False,,1.578864,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-23,65145834,0,False,False,,1.651046,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-24,66644423,0,False,False,,1.689026,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-27,66895490,0,False,False,,1.695389,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-28,69884854,0,False,False,,1.771151,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-29,69045282,0,False,False,,1.749873,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-30,69476866,0,False,False,,1.760811,39457310,1.0,hold,,,0.0,,,0,0.0
2014-10-31,72340638,0,False,False,,1.83339,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-03,73086026,0,True,False,,1.852281,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-04,72309269,0,False,False,,1.832595,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-05,72301457,0,False,False,,1.832397,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-06,72921252,0,False,False,,1.848105,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-07,72740775,0,False,False,,1.843531,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-10,73486163,0,False,False,,1.862422,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-11,74184517,0,False,False,,1.880121,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-12,74592467,0,False,False,,1.89046,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-13,75549701,0,False,False,,1.91472,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-14,76247977,0,False,False,,1.932417,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-17,75533997,0,False,False,,1.914322,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-18,77228728,0,False,False,,1.957273,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-19,76247977,0,False,False,,1.932417,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-20,77260136,0,False,False,,1.958069,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-21,77817234,0,False,False,,1.972188,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-24,79574741,0,False,False,,2.01673,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-25,79833660,0,False,False,,2.023292,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-26,81465614,0,False,False,,2.064652,39457310,1.0,hold,,,0.0,,,0,0.0
2014-11-28,82681768,0,False,False,,2.095474,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-01,79629666,0,True,False,,2.018122,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-02,80484863,0,False,False,,2.039796,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-03,81214547,0,False,False,,2.058289,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-04,80971333,0,False,False,,2.052125,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-05,81026218,0,False,False,,2.053516,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-08,79276562,0,False,False,,2.009173,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-09,80045506,0,False,False,,2.028661,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-10,76169536,0,False,False,,1.930429,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-11,77362133,0,False,False,,1.960654,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-12,74804313,0,False,False,,1.895829,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-15,72560376,0,False,False,,1.838959,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-16,68959028,0,False,False,,1.747687,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-17,72662333,0,False,False,,1.841543,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-18,77989820,0,False,False,,1.976562,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-19,78860722,0,False,False,,1.998634,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-22,79588196,0,False,False,,2.017071,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-23,78826986,0,False,False,,1.997779,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-24,78991799,0,False,False,,2.001956,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-26,80592661,0,False,False,,2.042528,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-29,80608325,0,False,False,,2.042925,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-30,78944687,0,False,False,,2.000762,39457310,1.0,hold,,,0.0,,,0,0.0
2014-12-31,76472765,0,False,False,,1.938114,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-02,75844999,0,True,False,,1.922204,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-05,72431390,0,False,False,,1.83569,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-06,69559253,0,False,False,,1.762899,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-07,72235169,0,False,False,,1.830717,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-08,76355025,0,False,False,,1.93513,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-09,74809127,0,False,False,,1.895951,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-12,72509831,0,False,False,,1.837678,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-13,72447054,0,False,False,,1.836087,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-14,71332740,0,False,False,,1.807846,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-15,68499824,0,False,False,,1.736049,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-16,70940337,0,False,False,,1.797901,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-20,72509831,0,False,False,,1.837678,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-21,73624145,0,False,False,,1.865919,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-22,77720484,0,False,False,,1.969736,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-23,78238440,0,False,False,,1.982863,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-26,78065775,0,False,False,,1.978487,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-27,72023283,0,False,False,,1.825347,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-28,70783416,0,False,False,,1.793924,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-29,72831605,0,False,False,,1.845833,39457310,1.0,hold,,,0.0,,,0,0.0
2015-01-30,71160115,0,False,False,,1.803471,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-02,73027748,0,True,False,,1.850804,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-03,75021012,0,False,False,,1.901321,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-04,74824791,0,False,False,,1.896348,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-05,76810204,0,False,False,,1.946666,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-06,75413376,0,False,False,,1.911265,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-09,74581537,0,False,False,,1.890183,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-10,78152108,0,False,False,,1.980675,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-11,79030980,0,False,False,,2.002949,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-12,81793307,0,False,False,,2.072957,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-13,83857161,0,False,False,,2.125263,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-17,84084751,0,False,False,,2.131031,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-18,84445707,0,False,False,,2.140179,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-19,85716982,0,False,False,,2.172398,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-20,87364916,0,False,False,,2.214163,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-23,87710207,0,False,False,,2.222914,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-24,87890724,0,False,False,,2.227489,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-25,87184439,0,False,False,,2.209589,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-26,88510678,0,False,False,,2.243201,39457310,1.0,hold,,,0.0,,,0,0.0
2015-02-27,87341400,0,False,False,,2.213567,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-02,89695620,0,True,False,,2.273232,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-03,88408641,0,False,False,,2.240615,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-04,87427732,0,False,False,,2.215755,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-05,87812244,0,False,False,,2.2255,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-06,84791037,0,False,False,,2.148931,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-09,85607093,0,False,False,,2.169613,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-10,80867323,0,False,False,,2.049489,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-11,79446939,0,False,False,,2.013491,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-12,80969281,0,False,False,,2.052073,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-13,79925635,0,False,False,,2.025623,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-16,82986141,0,False,False,,2.103188,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-17,83449133,0,False,False,,2.114922,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-18,85850426,0,False,False,,2.17578,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-19,86266306,0,False,False,,2.18632,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-20,88055498,0,False,False,,2.231665,39457310,1.0,hold,,,0.0,,,0,0.0
2015-03-23,87317844,0,False,False,,2.21297,39457310,1.0,hold,,,0.0,,,0,0.0
